
RK34 Adaptation Method: 
time:     V1:        V2:     
0.0000000201   0.1304283246   0.1120686565   
0.0000000201   0.1303398785   0.1117860998   
0.0000000202   0.1303422175   0.1115051165   
0.0000000202   0.1304347996   0.1112259701   
0.0000000202   0.1306170866   0.1109489205   
0.0000000203   0.1308885447   0.1106742246   
0.0000000203   0.1312486439   0.1104021362   
0.0000000203   0.1316968580   0.1101329060   
0.0000000203   0.1322326651   0.1098667814   
0.0000000204   0.1328555467   0.1096040070   
0.0000000204   0.1335649886   0.1093448242   
0.0000000204   0.1343604802   0.1090894714   
0.0000000205   0.1352415148   0.1088381842   
0.0000000205   0.1362075892   0.1085911951   
0.0000000205   0.1372582043   0.1083487337   
0.0000000206   0.1383928645   0.1081110268   
0.0000000206   0.1396110779   0.1078782981   
0.0000000206   0.1409123561   0.1076507690   
0.0000000206   0.1422962145   0.1074286574   
0.0000000207   0.1437621720   0.1072121791   
0.0000000207   0.1453097511   0.1070015467   
0.0000000207   0.1469384776   0.1067969702   
0.0000000208   0.1486478812   0.1065986571   
0.0000000208   0.1504374946   0.1064068119   
0.0000000208   0.1523068542   0.1062216368   
0.0000000209   0.1542554997   0.1060433311   
0.0000000209   0.1562829743   0.1058720918   
0.0000000209   0.1583888243   0.1057081131   
0.0000000210   0.1605725996   0.1055515868   
0.0000000210   0.1628338532   0.1054027021   
0.0000000210   0.1651640822   0.1052616415   
0.0000000210   0.1674993321   0.1051284621   
0.0000000211   0.1698201168   0.1050031014   
0.0000000211   0.1721265468   0.1048854689   
0.0000000211   0.1744187318   0.1047754750   
0.0000000212   0.1766967806   0.1046730308   
0.0000000212   0.1789608010   0.1045780484   
0.0000000212   0.1812108999   0.1044904406   
0.0000000213   0.1834471834   0.1044101213   
0.0000000213   0.1856697564   0.1043370050   
0.0000000213   0.1878787233   0.1042710072   
0.0000000213   0.1900741874   0.1042120441   
0.0000000214   0.1922562512   0.1041600328   
0.0000000214   0.1944250162   0.1041148910   
0.0000000214   0.1965805832   0.1040765376   
0.0000000215   0.1987230521   0.1040448919   
0.0000000215   0.2008525219   0.1040198742   
0.0000000215   0.2029690908   0.1040014055   
0.0000000216   0.2050728562   0.1039894076   
0.0000000216   0.2071639147   0.1039838031   
0.0000000216   0.2092423620   0.1039845153   
0.0000000216   0.2113082930   0.1039914682   
0.0000000217   0.2133618020   0.1040045866   
0.0000000217   0.2154029821   0.1040237962   
0.0000000217   0.2174319260   0.1040490231   
0.0000000218   0.2194487255   0.1040801943   
0.0000000218   0.2214534715   0.1041172376   
0.0000000218   0.2234462544   0.1041600814   
0.0000000219   0.2254271635   0.1042086547   
0.0000000219   0.2273962877   0.1042628875   
0.0000000219   0.2293537148   0.1043227102   
0.0000000219   0.2312995322   0.1043880539   
0.0000000220   0.2332338264   0.1044588507   
0.0000000220   0.2351566831   0.1045350329   
0.0000000220   0.2370681875   0.1046165338   
0.0000000221   0.2389684238   0.1047032873   
0.0000000221   0.2408574757   0.1047952278   
0.0000000221   0.2427354263   0.1048922905   
0.0000000222   0.2446023576   0.1049944112   
0.0000000222   0.2464583513   0.1051015263   
0.0000000222   0.2483034883   0.1052135730   
0.0000000223   0.2501378488   0.1053304888   
0.0000000223   0.2519615124   0.1054522120   
0.0000000223   0.2537745578   0.1055786816   
0.0000000223   0.2555770633   0.1057098371   
0.0000000224   0.2573691064   0.1058456185   
0.0000000224   0.2591507642   0.1059859666   
0.0000000224   0.2609221128   0.1061308227   
0.0000000225   0.2626832279   0.1062801286   
0.0000000225   0.2644341845   0.1064338268   
0.0000000225   0.2661750570   0.1065918603   
0.0000000226   0.2679059191   0.1067541728   
0.0000000226   0.2696268440   0.1069207082   
0.0000000226   0.2713379042   0.1070914115   
0.0000000226   0.2730391717   0.1072662277   
0.0000000227   0.2747307178   0.1074451028   
0.0000000227   0.2764126132   0.1076279831   
0.0000000227   0.2780849282   0.1078148153   
0.0000000228   0.2797477322   0.1080055471   
0.0000000228   0.2814010944   0.1082001262   
0.0000000228   0.2830450830   0.1083985012   
0.0000000229   0.2846797660   0.1086006210   
0.0000000229   0.2863052107   0.1088064352   
0.0000000229   0.2879214839   0.1090158936   
0.0000000229   0.2895286516   0.1092289468   
0.0000000230   0.2911267796   0.1094455458   
0.0000000230   0.2927159329   0.1096656421   
0.0000000230   0.2942961762   0.1098891876   
0.0000000231   0.2958675734   0.1101161348   
0.0000000231   0.2974301880   0.1103464366   
0.0000000231   0.2989840831   0.1105800464   
0.0000000232   0.3005293210   0.1108169182   
0.0000000232   0.3020659638   0.1110570062   
0.0000000232   0.3035940728   0.1113002653   
0.0000000232   0.3051137089   0.1115466506   
0.0000000233   0.3066249327   0.1117961180   
0.0000000233   0.3081278040   0.1120486236   
0.0000000233   0.3096223823   0.1123041239   
0.0000000234   0.3111087265   0.1125625761   
0.0000000234   0.3125868951   0.1128239377   
0.0000000234   0.3140569460   0.1130881664   
0.0000000235   0.3155189368   0.1133552207   
0.0000000235   0.3169729245   0.1136250593   
0.0000000235   0.3184189657   0.1138976415   
0.0000000236   0.3198571164   0.1141729267   
0.0000000236   0.3212874324   0.1144508751   
0.0000000236   0.3227099687   0.1147314470   
0.0000000236   0.3241247802   0.1150146033   
0.0000000237   0.3255319212   0.1153003052   
0.0000000237   0.3269314455   0.1155885143   
0.0000000237   0.3283234064   0.1158791926   
0.0000000238   0.3297078570   0.1161723026   
0.0000000238   0.3310848498   0.1164678069   
0.0000000238   0.3324544370   0.1167656689   
0.0000000239   0.3338166702   0.1170658520   
0.0000000239   0.3351716006   0.1173683201   
0.0000000239   0.3365192792   0.1176730376   
0.0000000239   0.3378597563   0.1179799692   
0.0000000240   0.3391930820   0.1182890797   
0.0000000240   0.3405193060   0.1186003347   
0.0000000240   0.3418384773   0.1189136999   
0.0000000241   0.3431506449   0.1192291413   
0.0000000241   0.3444558572   0.1195466255   
0.0000000241   0.3457541622   0.1198661192   
0.0000000242   0.3470456075   0.1201875896   
0.0000000242   0.3483302404   0.1205110041   
0.0000000242   0.3496081077   0.1208363306   
0.0000000242   0.3508792560   0.1211635373   
0.0000000243   0.3521437314   0.1214925925   
0.0000000243   0.3534015796   0.1218234652   
0.0000000243   0.3546528460   0.1221561245   
0.0000000244   0.3558975757   0.1224905398   
0.0000000244   0.3571358131   0.1228266809   
0.0000000244   0.3583676027   0.1231645180   
0.0000000245   0.3595929884   0.1235040213   
0.0000000245   0.3608120137   0.1238451618   
0.0000000245   0.3620247219   0.1241879103   
0.0000000245   0.3632311559   0.1245322382   
0.0000000246   0.3644313581   0.1248781172   
0.0000000246   0.3656253709   0.1252255192   
0.0000000246   0.3668132359   0.1255744164   
0.0000000247   0.3679949948   0.1259247813   
0.0000000247   0.3691706888   0.1262765868   
0.0000000247   0.3703403587   0.1266298059   
0.0000000248   0.3715040450   0.1269844121   
0.0000000248   0.3726617880   0.1273403790   
0.0000000248   0.3738136274   0.1276976805   
0.0000000249   0.3749596030   0.1280562909   
0.0000000249   0.3760997539   0.1284161847   
0.0000000249   0.3772341191   0.1287773366   
0.0000000249   0.3783627372   0.1291397217   
0.0000000250   0.3794856465   0.1295033153   
0.0000000250   0.3806028851   0.1298680930   
0.0000000250   0.3817144906   0.1302340305   
0.0000000251   0.3828205005   0.1306011040   
0.0000000251   0.3839209518   0.1309692898   
0.0000000251   0.3850158815   0.1313385645   
0.0000000252   0.3861053260   0.1317089050   
0.0000000252   0.3871893216   0.1320802884   
0.0000000252   0.3882679042   0.1324526920   
0.0000000252   0.3893411095   0.1328260933   
0.0000000253   0.3904089728   0.1332004704   
0.0000000253   0.3914715294   0.1335758011   
0.0000000253   0.3925288139   0.1339520639   
0.0000000254   0.3935808611   0.1343292372   
0.0000000254   0.3946277050   0.1347072998   
0.0000000254   0.3956693798   0.1350862309   
0.0000000255   0.3967059193   0.1354660095   
0.0000000255   0.3977373568   0.1358466152   
0.0000000255   0.3987637255   0.1362280276   
0.0000000255   0.3997850586   0.1366102267   
0.0000000256   0.4008013885   0.1369931926   
0.0000000256   0.4018127478   0.1373769056   
0.0000000256   0.4028191687   0.1377613463   
0.0000000257   0.4038206831   0.1381464955   
0.0000000257   0.4048173226   0.1385323342   
0.0000000257   0.4058091188   0.1389188435   
0.0000000258   0.4067961027   0.1393060050   
0.0000000258   0.4077783053   0.1396938001   
0.0000000258   0.4087557574   0.1400822108   
0.0000000258   0.4097284894   0.1404712189   
0.0000000259   0.4106965315   0.1408608069   
0.0000000259   0.4116599136   0.1412509570   
0.0000000259   0.4126186657   0.1416416518   
0.0000000260   0.4135728171   0.1420328743   
0.0000000260   0.4145223972   0.1424246074   
0.0000000260   0.4154674351   0.1428168342   
0.0000000261   0.4164079595   0.1432095382   
0.0000000261   0.4173439992   0.1436027029   
0.0000000261   0.4182755824   0.1439963120   
0.0000000262   0.4192027375   0.1443903496   
0.0000000262   0.4201254922   0.1447847997   
0.0000000262   0.4210438745   0.1451796466   
0.0000000262   0.4219579117   0.1455748747   
0.0000000263   0.4228676313   0.1459704688   
0.0000000263   0.4237730603   0.1463664137   
0.0000000263   0.4246742256   0.1467626943   
0.0000000264   0.4255711539   0.1471592958   
0.0000000264   0.4264638717   0.1475562036   
0.0000000264   0.4273524053   0.1479534031   
0.0000000265   0.4282367807   0.1483508801   
0.0000000265   0.4291170239   0.1487486203   
0.0000000265   0.4299931605   0.1491466098   
0.0000000265   0.4308652159   0.1495448347   
0.0000000266   0.4317332156   0.1499432813   
0.0000000266   0.4325971845   0.1503419362   
0.0000000266   0.4334571476   0.1507407859   
0.0000000267   0.4343131296   0.1511398172   
0.0000000267   0.4351651550   0.1515390172   
0.0000000267   0.4360132481   0.1519383728   
0.0000000268   0.4368574332   0.1523378713   
0.0000000268   0.4376977341   0.1527375002   
0.0000000268   0.4385341746   0.1531372470   
0.0000000268   0.4393667785   0.1535370993   
0.0000000269   0.4401955690   0.1539370450   
0.0000000269   0.4410205694   0.1543370721   
0.0000000269   0.4418418029   0.1547371687   
0.0000000270   0.4426592922   0.1551373231   
0.0000000270   0.4434730602   0.1555375236   
0.0000000270   0.4442831294   0.1559377588   
0.0000000271   0.4450895221   0.1563380174   
0.0000000271   0.4458922606   0.1567382882   
0.0000000271   0.4466913669   0.1571385602   
0.0000000271   0.4474868629   0.1575388224   
0.0000000272   0.4482787703   0.1579390640   
0.0000000272   0.4490671107   0.1583392744   
0.0000000272   0.4498519054   0.1587394430   
0.0000000273   0.4506331758   0.1591395595   
0.0000000273   0.4514109427   0.1595396136   
0.0000000273   0.4521852273   0.1599395950   
0.0000000274   0.4529560502   0.1603394939   
0.0000000274   0.4537234320   0.1607393002   
0.0000000274   0.4544873932   0.1611390043   
0.0000000275   0.4552479541   0.1615385964   
0.0000000275   0.4560051347   0.1619380670   
0.0000000275   0.4567589552   0.1623374067   
0.0000000275   0.4575094353   0.1627366061   
0.0000000276   0.4582565948   0.1631356561   
0.0000000276   0.4590004532   0.1635345476   
0.0000000276   0.4597410299   0.1639332717   
0.0000000277   0.4604783442   0.1643318195   
0.0000000277   0.4612124151   0.1647301821   
0.0000000277   0.4619432617   0.1651283511   
0.0000000278   0.4626709029   0.1655263179   
0.0000000278   0.4633953572   0.1659240741   
0.0000000278   0.4641166433   0.1663216114   
0.0000000278   0.4648347796   0.1667189215   
0.0000000279   0.4655497844   0.1671159964   
0.0000000279   0.4662616758   0.1675128280   
0.0000000279   0.4669704718   0.1679094086   
0.0000000280   0.4676761904   0.1683057303   
0.0000000280   0.4683788493   0.1687017853   
0.0000000280   0.4690784661   0.1690975663   
0.0000000281   0.4697750584   0.1694930655   
0.0000000281   0.4704686434   0.1698882757   
0.0000000281   0.4711592385   0.1702831896   
0.0000000281   0.4718468607   0.1706777999   
0.0000000282   0.4725315271   0.1710720996   
0.0000000282   0.4732132546   0.1714660816   
0.0000000282   0.4738920598   0.1718597390   
0.0000000283   0.4745679593   0.1722530650   
0.0000000283   0.4752409698   0.1726460529   
0.0000000283   0.4759111076   0.1730386960   
0.0000000284   0.4765783889   0.1734309878   
0.0000000284   0.4772428299   0.1738229218   
0.0000000284   0.4779044466   0.1742144916   
0.0000000284   0.4785632550   0.1746056909   
0.0000000285   0.4792192708   0.1749965135   
0.0000000285   0.4798725098   0.1753869533   
0.0000000285   0.4805229875   0.1757770043   
0.0000000286   0.4811707193   0.1761666605   
0.0000000286   0.4818157207   0.1765559161   
0.0000000286   0.4824580068   0.1769447652   
0.0000000287   0.4830975929   0.1773332021   
0.0000000287   0.4837344938   0.1777212212   
0.0000000287   0.4843687246   0.1781088169   
0.0000000287   0.4850003001   0.1784959838   
0.0000000288   0.4856292349   0.1788827166   
0.0000000288   0.4862555436   0.1792690097   
0.0000000288   0.4868792408   0.1796548581   
0.0000000289   0.4875003409   0.1800402566   
0.0000000289   0.4881188581   0.1804252000   
0.0000000289   0.4887348066   0.1808096833   
0.0000000290   0.4893482005   0.1811937016   
0.0000000290   0.4899590538   0.1815772501   
0.0000000290   0.4905673804   0.1819603238   
0.0000000291   0.4911731941   0.1823429182   
0.0000000291   0.4917765086   0.1827250284   
0.0000000291   0.4923773374   0.1831066500   
0.0000000291   0.4929756941   0.1834877784   
0.0000000292   0.4935715921   0.1838684091   
0.0000000292   0.4941650447   0.1842485377   
0.0000000292   0.4947560652   0.1846281600   
0.0000000293   0.4953446665   0.1850072717   
0.0000000293   0.4959308619   0.1853858685   
0.0000000293   0.4965146642   0.1857639464   
0.0000000294   0.4970960862   0.1861415012   
0.0000000294   0.4976751408   0.1865185290   
0.0000000294   0.4982518406   0.1868950259   
0.0000000294   0.4988261983   0.1872709880   
0.0000000295   0.4993982262   0.1876464113   
0.0000000295   0.4999679369   0.1880212923   
0.0000000295   0.5005353426   0.1883956272   
0.0000000296   0.5011004556   0.1887694123   
0.0000000296   0.5016632880   0.1891426441   
0.0000000296   0.5022238520   0.1895153191   
0.0000000297   0.5027821594   0.1898874338   
0.0000000297   0.5033382223   0.1902589847   
0.0000000297   0.5038920525   0.1906299687   
0.0000000297   0.5044436616   0.1910003822   
0.0000000298   0.5049930613   0.1913702222   
0.0000000298   0.5055402633   0.1917394854   
0.0000000298   0.5060852791   0.1921081687   
0.0000000299   0.5066281200   0.1924762691   
0.0000000299   0.5071687974   0.1928437834   
0.0000000299   0.5077073226   0.1932107088   
0.0000000300   0.5082437068   0.1935770422   
0.0000000300   0.5087779610   0.1939427809   
0.0000000300   0.5092875644   0.1943078987   
0.0000000300   0.5097135855   0.1946722233   
0.0000000301   0.5100470339   0.1950354963   
0.0000000301   0.5102884640   0.1953974459   
0.0000000301   0.5104384262   0.1957578034   
0.0000000302   0.5104974666   0.1961163038   
0.0000000302   0.5104661271   0.1964726849   
0.0000000302   0.5103449458   0.1968266881   
0.0000000303   0.5101344566   0.1971780576   
0.0000000303   0.5098351896   0.1975265410   
0.0000000303   0.5094476707   0.1978718889   
0.0000000304   0.5089724221   0.1982138550   
0.0000000304   0.5084099619   0.1985521962   
0.0000000304   0.5077608047   0.1988866721   
0.0000000304   0.5070254609   0.1992170457   
0.0000000305   0.5062044373   0.1995430826   
0.0000000305   0.5052982370   0.1998645515   
0.0000000305   0.5043073591   0.2001812240   
0.0000000306   0.5032322994   0.2004928745   
0.0000000306   0.5020735498   0.2007992805   
0.0000000306   0.5008315985   0.2011002219   
0.0000000307   0.4995069302   0.2013954818   
0.0000000307   0.4981000261   0.2016848458   
0.0000000307   0.4966113638   0.2019681022   
0.0000000307   0.4950414174   0.2022450424   
0.0000000308   0.4933906573   0.2025154600   
0.0000000308   0.4916595509   0.2027791515   
0.0000000308   0.4898485618   0.2030359161   
0.0000000309   0.4879581502   0.2032855554   
0.0000000309   0.4859887732   0.2035278737   
0.0000000309   0.4839408844   0.2037626778   
0.0000000310   0.4818149340   0.2039897772   
0.0000000310   0.4796113692   0.2042089836   
0.0000000310   0.4773479216   0.2044201263   
0.0000000310   0.4750870892   0.2046231815   
0.0000000311   0.4728404838   0.2048182207   
0.0000000311   0.4706079957   0.2050053349   
0.0000000311   0.4683895159   0.2051846143   
0.0000000312   0.4661849367   0.2053561481   
0.0000000312   0.4639941509   0.2055200247   
0.0000000312   0.4618170525   0.2056763317   
0.0000000313   0.4596535364   0.2058251559   
0.0000000313   0.4575034981   0.2059665830   
0.0000000313   0.4553668344   0.2061006982   
0.0000000313   0.4532434427   0.2062275857   
0.0000000314   0.4511332214   0.2063473289   
0.0000000314   0.4490360696   0.2064600104   
0.0000000314   0.4469518874   0.2065657120   
0.0000000315   0.4448805757   0.2066645147   
0.0000000315   0.4428220364   0.2067564987   
0.0000000315   0.4407761719   0.2068417434   
0.0000000316   0.4387428857   0.2069203277   
0.0000000316   0.4367220820   0.2069923292   
0.0000000316   0.4347136659   0.2070578253   
0.0000000317   0.4327175432   0.2071168923   
0.0000000317   0.4307336205   0.2071696059   
0.0000000317   0.4287618052   0.2072160409   
0.0000000317   0.4268020057   0.2072562717   
0.0000000318   0.4248541308   0.2072903716   
0.0000000318   0.4229180903   0.2073184134   
0.0000000318   0.4209937948   0.2073404692   
0.0000000319   0.4190811555   0.2073566103   
0.0000000319   0.4171800844   0.2073669073   
0.0000000319   0.4152904944   0.2073714302   
0.0000000320   0.4134122988   0.2073702484   
0.0000000320   0.4115454120   0.2073634303   
0.0000000320   0.4096897489   0.2073510439   
0.0000000320   0.4078452251   0.2073331564   
0.0000000321   0.4060117571   0.2073098346   
0.0000000321   0.4041892619   0.2072811442   
0.0000000321   0.4023776573   0.2072471507   
0.0000000322   0.4005768618   0.2072079186   
0.0000000322   0.3987867945   0.2071635121   
0.0000000322   0.3970073753   0.2071139945   
0.0000000323   0.3952385246   0.2070594286   
0.0000000323   0.3934801638   0.2069998765   
0.0000000323   0.3917322145   0.2069353998   
0.0000000323   0.3899945993   0.2068660595   
0.0000000324   0.3882672413   0.2067919158   
0.0000000324   0.3865500644   0.2067130286   
0.0000000324   0.3848429929   0.2066294570   
0.0000000325   0.3831459520   0.2065412596   
0.0000000325   0.3814588672   0.2064484944   
0.0000000325   0.3797816649   0.2063512187   
0.0000000326   0.3781142721   0.2062494895   
0.0000000326   0.3764566163   0.2061433631   
0.0000000326   0.3748086255   0.2060328952   
0.0000000326   0.3731702286   0.2059181409   
0.0000000327   0.3715413550   0.2057991551   
0.0000000327   0.3699219344   0.2056759916   
0.0000000327   0.3683118975   0.2055487041   
0.0000000328   0.3667111753   0.2054173457   
0.0000000328   0.3651196995   0.2052819688   
0.0000000328   0.3635374023   0.2051426254   
0.0000000329   0.3619642165   0.2049993670   
0.0000000329   0.3604000756   0.2048522446   
0.0000000329   0.3588449133   0.2047013086   
0.0000000330   0.3572986642   0.2045466089   
0.0000000330   0.3557612632   0.2043881950   
0.0000000330   0.3542326460   0.2042261159   
0.0000000330   0.3527127486   0.2040604199   
0.0000000331   0.3512015076   0.2038911552   
0.0000000331   0.3496988601   0.2037183692   
0.0000000331   0.3482047439   0.2035421089   
0.0000000332   0.3467190971   0.2033624210   
0.0000000332   0.3452418583   0.2031793514   
0.0000000332   0.3437729669   0.2029929458   
0.0000000333   0.3423123624   0.2028032494   
0.0000000333   0.3408599851   0.2026103069   
0.0000000333   0.3394157756   0.2024141626   
0.0000000333   0.3379796753   0.2022148604   
0.0000000334   0.3365516256   0.2020124435   
0.0000000334   0.3351315689   0.2018069549   
0.0000000334   0.3337194477   0.2015984373   
0.0000000335   0.3323152051   0.2013869325   
0.0000000335   0.3309187846   0.2011724824   
0.0000000335   0.3295301304   0.2009551281   
0.0000000336   0.3281491870   0.2007349105   
0.0000000336   0.3267758992   0.2005118701   
0.0000000336   0.3254102125   0.2002860467   
0.0000000336   0.3240520728   0.2000574800   
0.0000000337   0.3227014263   0.1998262092   
0.0000000337   0.3213582198   0.1995922731   
0.0000000337   0.3200224005   0.1993557101   
0.0000000338   0.3186939159   0.1991165582   
0.0000000338   0.3173727142   0.1988748551   
0.0000000338   0.3160587438   0.1986306380   
0.0000000339   0.3147519536   0.1983839437   
0.0000000339   0.3134522930   0.1981348089   
0.0000000339   0.3121597115   0.1978832695   
0.0000000339   0.3108741594   0.1976293613   
0.0000000340   0.3095955872   0.1973731198   
0.0000000340   0.3083239459   0.1971145800   
0.0000000340   0.3070591868   0.1968537765   
0.0000000341   0.3058012617   0.1965907436   
0.0000000341   0.3045501227   0.1963255153   
0.0000000341   0.3033057223   0.1960581252   
0.0000000342   0.3020680135   0.1957886066   
0.0000000342   0.3008369495   0.1955169924   
0.0000000342   0.2996124840   0.1952433151   
0.0000000343   0.2983945712   0.1949676072   
0.0000000343   0.2971831653   0.1946899003   
0.0000000343   0.2959782213   0.1944102263   
0.0000000343   0.2947796943   0.1941286162   
0.0000000344   0.2935875399   0.1938451012   
0.0000000344   0.2924017138   0.1935597117   
0.0000000344   0.2912221725   0.1932724780   
0.0000000345   0.2900488724   0.1929834303   
0.0000000345   0.2888817706   0.1926925981   
0.0000000345   0.2877208243   0.1924000108   
0.0000000346   0.2865659912   0.1921056975   
0.0000000346   0.2854172293   0.1918096870   
0.0000000346   0.2842744970   0.1915120077   
0.0000000346   0.2831377528   0.1912126878   
0.0000000347   0.2820069559   0.1909117551   
0.0000000347   0.2808820655   0.1906092373   
0.0000000347   0.2797630413   0.1903051616   
0.0000000348   0.2786498433   0.1899995551   
0.0000000348   0.2775424318   0.1896924444   
0.0000000348   0.2764407674   0.1893838560   
0.0000000349   0.2753448111   0.1890738162   
0.0000000349   0.2742545241   0.1887623507   
0.0000000349   0.2731698680   0.1884494852   
0.0000000349   0.2720908047   0.1881352451   
0.0000000350   0.2710172964   0.1878196554   
0.0000000350   0.2699493055   0.1875027409   
0.0000000350   0.2688867949   0.1871845263   
0.0000000351   0.2678297276   0.1868650358   
0.0000000351   0.2667780670   0.1865442934   
0.0000000351   0.2657317768   0.1862223230   
0.0000000352   0.2646908209   0.1858991480   
0.0000000352   0.2636551636   0.1855747918   
0.0000000352   0.2626247695   0.1852492773   
0.0000000352   0.2615996033   0.1849226275   
0.0000000353   0.2605796302   0.1845948647   
0.0000000353   0.2595648155   0.1842660114   
0.0000000353   0.2585551249   0.1839360896   
0.0000000354   0.2575505244   0.1836051211   
0.0000000354   0.2565509800   0.1832731275   
0.0000000354   0.2555564584   0.1829401302   
0.0000000355   0.2545669261   0.1826061504   
0.0000000355   0.2535823503   0.1822712089   
0.0000000355   0.2526026981   0.1819353264   
0.0000000356   0.2516279371   0.1815985234   
0.0000000356   0.2506580351   0.1812608201   
0.0000000356   0.2496929601   0.1809222365   
0.0000000356   0.2487326804   0.1805827926   
0.0000000357   0.2477771644   0.1802425077   
0.0000000357   0.2468263811   0.1799014014   
0.0000000357   0.2458802994   0.1795594927   
0.0000000358   0.2449388885   0.1792168007   
0.0000000358   0.2440021181   0.1788733441   
0.0000000358   0.2430699578   0.1785291415   
0.0000000359   0.2421423777   0.1781842111   
0.0000000359   0.2412193479   0.1778385712   
0.0000000359   0.2403008390   0.1774922397   
0.0000000359   0.2393868216   0.1771452342   
0.0000000360   0.2384772667   0.1767975725   
0.0000000360   0.2375721454   0.1764492718   
0.0000000360   0.2366714290   0.1761003494   
0.0000000361   0.2357750892   0.1757508221   
0.0000000361   0.2348830979   0.1754007068   
0.0000000361   0.2339954270   0.1750500202   
0.0000000362   0.2331120487   0.1746987785   
0.0000000362   0.2322329357   0.1743469981   
0.0000000362   0.2313580606   0.1739946950   
0.0000000362   0.2304873962   0.1736418852   
0.0000000363   0.2296209157   0.1732885842   
0.0000000363   0.2287585925   0.1729348077   
0.0000000363   0.2279004000   0.1725805710   
0.0000000364   0.2270463120   0.1722258892   
0.0000000364   0.2261963025   0.1718707774   
0.0000000364   0.2253503455   0.1715152505   
0.0000000365   0.2245084155   0.1711593230   
0.0000000365   0.2236704869   0.1708030096   
0.0000000365   0.2228365345   0.1704463246   
0.0000000365   0.2220065333   0.1700892821   
0.0000000366   0.2211804583   0.1697318962   
0.0000000366   0.2203582849   0.1693741807   
0.0000000366   0.2195399887   0.1690161494   
0.0000000367   0.2187255452   0.1686578158   
0.0000000367   0.2179149304   0.1682991933   
0.0000000367   0.2171081204   0.1679402951   
0.0000000368   0.2163050913   0.1675811344   
0.0000000368   0.2155058198   0.1672217241   
0.0000000368   0.2147102823   0.1668620769   
0.0000000369   0.2139184557   0.1665022056   
0.0000000369   0.2131303169   0.1661421225   
0.0000000369   0.2123458431   0.1657818402   
0.0000000369   0.2115650116   0.1654213707   
0.0000000370   0.2107878000   0.1650607262   
0.0000000370   0.2100141859   0.1646999185   
0.0000000370   0.2092441471   0.1643389596   
0.0000000371   0.2084776616   0.1639778610   
0.0000000371   0.2077147077   0.1636166342   
0.0000000371   0.2069552637   0.1632552907   
0.0000000372   0.2061993080   0.1628938417   
0.0000000372   0.2054468194   0.1625322982   
0.0000000372   0.2046977767   0.1621706714   
0.0000000372   0.2039521589   0.1618089720   
0.0000000373   0.2032099451   0.1614472107   
0.0000000373   0.2024711146   0.1610853983   
0.0000000373   0.2017356470   0.1607235450   
0.0000000374   0.2010035219   0.1603616614   
0.0000000374   0.2002747189   0.1599997576   
0.0000000374   0.1995492181   0.1596378437   
0.0000000375   0.1988269995   0.1592759297   
0.0000000375   0.1981080434   0.1589140255   
0.0000000375   0.1973923301   0.1585521409   
0.0000000375   0.1966798402   0.1581902853   
0.0000000376   0.1959705544   0.1578284684   
0.0000000376   0.1952644534   0.1574666996   
0.0000000376   0.1945615182   0.1571049880   
0.0000000377   0.1938617300   0.1567433430   
0.0000000377   0.1931650699   0.1563817735   
0.0000000377   0.1924715194   0.1560202885   
0.0000000378   0.1917810599   0.1556588968   
0.0000000378   0.1910936733   0.1552976072   
0.0000000378   0.1904093411   0.1549364282   
0.0000000378   0.1897280455   0.1545753684   
0.0000000379   0.1890497684   0.1542144362   
0.0000000379   0.1883744920   0.1538536399   
0.0000000379   0.1877021988   0.1534929877   
0.0000000380   0.1870328710   0.1531324876   
0.0000000380   0.1863664915   0.1527721477   
0.0000000380   0.1857030428   0.1524119759   
0.0000000381   0.1850425079   0.1520519800   
0.0000000381   0.1843848696   0.1516921676   
0.0000000381   0.1837301112   0.1513325464   
0.0000000382   0.1830782158   0.1509731238   
0.0000000382   0.1824291668   0.1506139072   
0.0000000382   0.1817829477   0.1502549041   
0.0000000382   0.1811395420   0.1498961215   
0.0000000383   0.1804989335   0.1495375667   
0.0000000383   0.1798611061   0.1491792466   
0.0000000383   0.1792260436   0.1488211682   
0.0000000384   0.1785937302   0.1484633383   
0.0000000384   0.1779641500   0.1481057638   
0.0000000384   0.1773372873   0.1477484512   
0.0000000385   0.1767131267   0.1473914072   
0.0000000385   0.1760916525   0.1470346383   
0.0000000385   0.1754728494   0.1466781508   
0.0000000385   0.1748567023   0.1463219512   
0.0000000386   0.1742431959   0.1459660456   
0.0000000386   0.1736323153   0.1456104403   
0.0000000386   0.1730240455   0.1452551412   
0.0000000387   0.1724183717   0.1449001545   
0.0000000387   0.1718152793   0.1445454860   
0.0000000387   0.1712147536   0.1441911415   
0.0000000388   0.1706167801   0.1438371269   
0.0000000388   0.1700213446   0.1434834478   
0.0000000388   0.1694284326   0.1431301098   
0.0000000388   0.1688380300   0.1427771184   
0.0000000389   0.1682501228   0.1424244791   
0.0000000389   0.1676646970   0.1420721973   
0.0000000389   0.1670817387   0.1417202783   
0.0000000390   0.1665012341   0.1413687273   
0.0000000390   0.1659231696   0.1410175494   
0.0000000390   0.1653475316   0.1406667498   
0.0000000391   0.1647743065   0.1403163334   
0.0000000391   0.1642034811   0.1399663052   
0.0000000391   0.1636350421   0.1396166701   
0.0000000391   0.1630689762   0.1392674328   
0.0000000392   0.1625052703   0.1389185982   
0.0000000392   0.1619439115   0.1385701708   
0.0000000392   0.1613848868   0.1382221553   
0.0000000393   0.1608281835   0.1378745562   
